Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP003847,Female,Yes,0,Not Graduate,No,6730,0.0,353.0,240.0,1.0,Semiurban,Y
LP003848,Male,Yes,0,Graduate,No,7712,0.0,149.0,360.0,0.0,Semiurban,N
LP003849,Male,Yes,2,Graduate,No,7364,0.0,215.0,84.0,0.0,Urban,Y
LP003850,Female,No,1,Graduate,No,4099,5737.0,336.0,360.0,1.0,Semiurban,Y
LP003851,Male,Yes,0,Graduate,No,3482,0.0,104.0,180.0,1.0,Semiurban,Y
LP003852,Male,Yes,1,Graduate,No,4745,0.0,,120.0,,Urban,N
LP003853,Male,No,3+,Graduate,No,4863,0.0,144.0,360.0,1.0,Semiurban,N
LP003854,Male,No,0,Graduate,No,3263,0.0,131.0,480.0,1.0,Rural,N
LP003855,Male,,0,Not Graduate,No,3048,0.0,206.0,360.0,1.0,Rural,Y
LP003856,Male,,0,Not Graduate,,2631,0.0,110.0,360.0,1.0,Urban,Y
LP003857,Male,Yes,0,Graduate,No,1864,0.0,130.0,480.0,1.0,Semiurban,Y
LP003858,Male,Yes,0,Graduate,Yes,4348,1126.0,166.0,360.0,0.0,Semiurban,N
LP003859,Female,No,0,Graduate,Yes,9724,0.0,79.0,480.0,0.0,Rural,N
LP003860,Male,Yes,0,Graduate,No,12545,2331.0,152.0,360.0,1.0,Rural,Y
LP003861,Male,No,3+,Graduate,No,5270,0.0,136.0,360.0,1.0,Urban,Y
LP003862,Female,Yes,1,Graduate,No,8341,1651.0,103.0,360.0,1.0,Urban,Y
LP003863,Male,No,3+,Graduate,No,2158,2172.0,286.0,180.0,1.0,Urban,Y
LP003864,Female,Yes,0,Not Graduate,No,1756,1380.0,45.0,360.0,1.0,Urban,Y
LP003865,Male,Yes,3+,Graduate,,5396,0.0,131.0,360.0,1.0,Semiurban,Y
LP003866,Male,Yes,2,Graduate,No,9048,1138.0,397.0,180.0,0.0,Semiurban,Y
LP003867,Female,No,1,Graduate,No,3609,3800.0,206.0,360.0,1.0,Urban,Y
LP003868,Male,Yes,0,Graduate,No,3582,0.0,84.0,360.0,1.0,Rural,Y
LP003869,Male,,0,Graduate,No,7920,0.0,198.0,360.0,1.0,Urban,Y
LP003870,Male,Yes,2,Not Graduate,No,6661,1386.0,49.0,480.0,1.0,Urban,Y
LP003871,Male,Yes,0,Not Graduate,No,4062,0.0,118.0,84.0,1.0,Semiurban,Y
LP003872,Female,Yes,1,Graduate,Yes,9372,1140.0,113.0,360.0,1.0,Rural,Y
LP003873,Male,Yes,1,Graduate,,9056,0.0,41.0,360.0,1.0,Urban,Y
LP003874,Male,Yes,3+,Graduate,No,7390,0.0,122.0,360.0,1.0,Rural,Y
LP003875,Male,Yes,1,Graduate,No,571,0.0,125.0,240.0,1.0,Urban,Y
LP003876,Female,No,2,Graduate,No,7851,0.0,167.0,360.0,0.0,Rural,Y
LP003877,Male,Yes,0,Graduate,Yes,4423,939.0,,360.0,1.0,Semiurban,Y
LP003878,,Yes,0,Graduate,No,10800,5436.0,45.0,360.0,0.0,Semiurban,N
LP003879,Female,Yes,0,Graduate,Yes,10124,0.0,158.0,180.0,1.0,Semiurban,Y
LP003880,Male,Yes,0,Graduate,No,3437,0.0,336.0,360.0,,Urban,Y
LP003881,Female,Yes,1,Graduate,No,2987,5851.0,472.0,480.0,1.0,Semiurban,Y
LP003882,Male,,2,Graduate,No,6250,1486.0,140.0,360.0,1.0,Urban,Y
LP003883,Male,No,0,Not Graduate,Yes,4992,0.0,127.0,360.0,1.0,Urban,N
LP003884,Female,Yes,0,Graduate,Yes,3083,777.0,138.0,180.0,1.0,Semiurban,Y
LP003885,Male,Yes,0,Graduate,Yes,16179,0.0,115.0,180.0,1.0,Semiurban,N
LP003886,Male,Yes,2,Graduate,,3870,6373.0,134.0,360.0,1.0,Urban,Y
LP003887,Male,No,0,Graduate,,2181,0.0,143.0,480.0,1.0,Urban,Y
LP003888,Female,Yes,0,Graduate,No,7122,2635.0,157.0,360.0,1.0,Urban,Y
LP003889,Male,Yes,0,Graduate,No,4417,0.0,115.0,360.0,1.0,Semiurban,Y
LP003890,Male,Yes,0,Graduate,Yes,2300,7228.0,265.0,360.0,1.0,Semiurban,Y
LP003891,Male,Yes,0,Graduate,No,2132,0.0,188.0,360.0,1.0,Rural,Y
LP003892,Female,Yes,,Graduate,No,9049,0.0,158.0,360.0,1.0,Rural,Y
LP003893,Female,Yes,1,Graduate,Yes,4009,0.0,94.0,240.0,1.0,Semiurban,N
LP003894,Male,No,2,Not Graduate,No,5033,3842.0,61.0,180.0,1.0,Urban,Y
LP003895,Male,,0,Graduate,No,6782,0.0,232.0,120.0,1.0,Semiurban,Y
LP003896,Male,No,2,Not Graduate,No,5984,2739.0,311.0,300.0,1.0,Rural,N
LP003897,Male,Yes,0,Graduate,No,6180,0.0,267.0,480.0,,Urban,Y
LP003898,Male,Yes,3+,Not Graduate,No,9238,0.0,150.0,360.0,,Rural,Y
LP003899,Male,,0,Graduate,Yes,4280,857.0,159.0,,1.0,Rural,Y
LP003900,Male,Yes,0,Not Graduate,No,5976,0.0,102.0,360.0,1.0,Semiurban,Y
LP003901,Female,Yes,0,Graduate,No,7939,0.0,145.0,360.0,1.0,Rural,Y
LP003902,Male,Yes,0,Graduate,No,11174,5695.0,198.0,360.0,0.0,Semiurban,N
LP003903,Female,Yes,0,Not Graduate,No,14522,514.0,63.0,360.0,1.0,Urban,Y
LP003904,Male,No,0,Graduate,No,3916,0.0,75.0,300.0,1.0,Rural,Y
LP003905,Male,Yes,0,Graduate,No,39792,713.0,122.0,360.0,1.0,Rural,Y
LP003906,Female,No,0,Not Graduate,,3022,0.0,72.0,360.0,1.0,Urban,N
LP003907,Female,Yes,0,Graduate,No,8496,1155.0,84.0,360.0,1.0,Rural,N
LP003908,Female,Yes,0,Graduate,No,4376,4142.0,183.0,360.0,1.0,Urban,Y
LP003909,Male,No,0,Not Graduate,No,4171,0.0,25.0,300.0,1.0,Urban,Y
LP003910,Male,Yes,0,Graduate,No,2984,1073.0,135.0,240.0,1.0,Rural,Y
LP003911,Male,Yes,1,Not Graduate,Yes,3860,0.0,219.0,360.0,1.0,Semiurban,Y
LP003912,Female,No,2,Graduate,No,3542,0.0,181.0,360.0,1.0,Urban,Y
LP003913,Male,No,1,Graduate,No,2436,0.0,223.0,360.0,1.0,Semiurban,Y
LP003914,,Yes,0,Graduate,No,4251,0.0,76.0,480.0,1.0,Urban,Y
LP003915,Male,Yes,2,Not Graduate,No,3083,0.0,168.0,360.0,1.0,Rural,N
LP003916,Male,No,1,Not Graduate,No,10011,0.0,129.0,360.0,1.0,Urban,N
LP003917,Female,Yes,0,Graduate,No,7449,0.0,69.0,180.0,1.0,Semiurban,Y
LP003918,Male,No,0,Graduate,No,5911,0.0,174.0,360.0,1.0,Urban,Y
LP003919,Male,No,0,Graduate,No,3261,0.0,76.0,360.0,1.0,Semiurban,Y
LP003920,Male,Yes,0,Graduate,Yes,16103,0.0,120.0,,0.0,Rural,Y
LP003921,Female,Yes,0,Not Graduate,Yes,6775,0.0,128.0,300.0,0.0,Rural,Y
LP003922,Male,Yes,0,Graduate,No,2240,2587.0,124.0,360.0,,Rural,Y
LP003923,Male,No,0,Not Graduate,No,3272,4302.0,109.0,360.0,1.0,Rural,N
LP003924,Female,Yes,2,Graduate,No,3835,0.0,229.0,360.0,1.0,Semiurban,Y
LP003925,Male,Yes,0,Graduate,Yes,2034,3833.0,91.0,360.0,1.0,Urban,Y
LP003926,Female,No,1,Graduate,No,1473,1405.0,46.0,180.0,1.0,Urban,Y
LP003927,Male,Yes,0,Graduate,No,4044,631.0,370.0,360.0,1.0,Semiurban,Y
LP003928,Male,No,1,Graduate,No,5491,2618.0,199.0,240.0,1.0,Rural,Y
LP003929,Male,Yes,1,Graduate,No,5108,0.0,64.0,360.0,0.0,Semiurban,Y
LP003930,Male,Yes,0,Graduate,No,5171,1497.0,267.0,360.0,1.0,Rural,Y
LP003931,Female,Yes,0,Graduate,No,5279,0.0,120.0,,1.0,Rural,Y
LP003932,Male,No,1,Graduate,No,6043,1242.0,144.0,360.0,1.0,Semiurban,Y
LP003933,Male,No,3+,Graduate,No,9771,487.0,134.0,360.0,,Urban,Y
LP003934,Male,No,3+,Graduate,No,5070,0.0,293.0,36.0,0.0,Semiurban,N
LP003935,Male,Yes,1,Graduate,No,3362,2436.0,126.0,,1.0,Urban,Y
LP003936,Male,Yes,2,Graduate,No,18166,0.0,,360.0,1.0,Urban,N
LP003937,Male,Yes,,Not Graduate,Yes,11466,0.0,98.0,360.0,1.0,Rural,Y
LP003938,Female,No,3+,Graduate,No,10113,0.0,209.0,360.0,1.0,Semiurban,Y
LP003939,Female,Yes,2,Graduate,No,5918,0.0,156.0,360.0,1.0,Urban,Y
LP003940,,Yes,1,Not Graduate,No,12664,1424.0,67.0,360.0,1.0,Semiurban,Y
LP003941,Male,Yes,0,Graduate,Yes,10635,1818.0,211.0,,1.0,Urban,Y
LP003942,Female,Yes,0,Not Graduate,No,2883,0.0,103.0,360.0,1.0,Urban,Y
LP003943,Male,Yes,0,Graduate,No,1380,0.0,132.0,360.0,1.0,Rural,Y
LP003944,Male,Yes,0,Graduate,No,5183,2422.0,154.0,360.0,1.0,Urban,N
LP003945,Male,Yes,0,Graduate,Yes,10049,0.0,156.0,360.0,,Semiurban,Y
LP003946,Male,Yes,0,Graduate,Yes,10845,0.0,65.0,360.0,1.0,Rural,Y
LP003947,Male,No,0,Graduate,No,4359,0.0,115.0,360.0,1.0,Rural,Y
LP003948,Male,Yes,3+,Not Graduate,No,5595,557.0,,240.0,1.0,Urban,Y
LP003949,Male,Yes,1,Graduate,No,5095,2850.0,148.0,36.0,1.0,Semiurban,N
LP003950,Male,Yes,1,Graduate,No,6875,0.0,116.0,36.0,1.0,Urban,Y
LP003951,Male,Yes,3+,Graduate,No,3322,0.0,75.0,360.0,1.0,Semiurban,Y
LP003952,Male,No,0,Graduate,,3134,0.0,191.0,480.0,1.0,Rural,Y
LP003953,Male,Yes,3+,Not Graduate,No,2658,0.0,235.0,360.0,1.0,Semiurban,N
LP003954,Male,Yes,1,Graduate,No,2673,0.0,217.0,360.0,1.0,Semiurban,N
LP003955,Male,Yes,0,Not Graduate,No,11023,0.0,156.0,360.0,0.0,Semiurban,N
LP003956,Male,Yes,0,Graduate,No,10791,0.0,127.0,300.0,1.0,Urban,Y
LP003957,Male,No,1,Graduate,No,4339,4096.0,117.0,360.0,1.0,Semiurban,Y
LP003958,Male,Yes,0,Graduate,No,6775,7435.0,173.0,360.0,1.0,Urban,Y
LP003959,Male,Yes,3+,Graduate,Yes,6851,2111.0,153.0,360.0,0.0,Urban,Y
LP003960,Male,Yes,0,Not Graduate,No,1939,0.0,105.0,360.0,0.0,Semiurban,N
LP003961,Male,No,1,Graduate,,6966,5964.0,76.0,360.0,0.0,Rural,N
LP003962,Female,Yes,,Graduate,No,7167,2447.0,153.0,360.0,0.0,Semiurban,Y
LP003963,Male,Yes,2,Graduate,No,4552,5451.0,95.0,360.0,1.0,Semiurban,Y
LP003964,Male,No,2,Graduate,No,1908,0.0,156.0,180.0,0.0,Urban,N
LP003965,,Yes,2,Graduate,No,1999,1169.0,74.0,360.0,1.0,Semiurban,Y
LP003966,Male,Yes,1,Not Graduate,No,9510,1612.0,196.0,300.0,0.0,Rural,N
LP003967,Male,No,0,Graduate,No,1811,0.0,147.0,360.0,1.0,Semiurban,N
LP003968,Male,Yes,0,Graduate,No,6003,0.0,58.0,120.0,1.0,Semiurban,Y
LP003969,Male,Yes,0,Not Graduate,No,2466,5400.0,238.0,360.0,1.0,Urban,Y
LP003970,Female,Yes,0,Not Graduate,No,992,2391.0,,360.0,1.0,Semiurban,Y
LP003971,Female,,2,Graduate,No,7432,2938.0,210.0,360.0,,Urban,Y
LP003972,Male,No,0,Not Graduate,Yes,3243,767.0,119.0,360.0,1.0,Semiurban,N
LP003973,Male,Yes,1,Graduate,No,9481,0.0,257.0,480.0,,Urban,Y
LP003974,Female,Yes,3+,Graduate,Yes,4577,0.0,121.0,180.0,1.0,Semiurban,Y
LP003975,Male,Yes,,Graduate,No,29250,0.0,92.0,480.0,1.0,Rural,Y
LP003976,Male,Yes,3+,Not Graduate,No,8065,1301.0,54.0,360.0,1.0,Semiurban,Y
LP003977,Female,No,2,Graduate,No,6044,0.0,,84.0,1.0,Semiurban,N
LP003978,Male,Yes,2,Not Graduate,No,41581,0.0,270.0,360.0,0.0,Rural,N
LP003979,Male,Yes,0,Graduate,No,4853,0.0,98.0,360.0,1.0,Semiurban,N
LP003980,Male,Yes,2,Graduate,No,10192,3208.0,45.0,360.0,1.0,Semiurban,Y
LP003981,Male,Yes,0,Graduate,Yes,2386,0.0,261.0,360.0,1.0,Urban,Y
LP003982,Male,Yes,0,Not Graduate,No,1296,2224.0,113.0,360.0,1.0,Rural,Y
LP003983,Male,Yes,0,Graduate,No,3510,0.0,74.0,360.0,1.0,Urban,Y
LP003984,Male,Yes,3+,Not Graduate,No,8565,0.0,102.0,360.0,0.0,Semiurban,Y
LP003985,Male,No,1,Graduate,No,1899,0.0,78.0,360.0,1.0,Semiurban,Y
LP003986,Female,Yes,,Graduate,No,5797,1432.0,112.0,360.0,1.0,Urban,N
LP003987,Male,Yes,2,Graduate,Yes,10873,1577.0,63.0,360.0,1.0,Semiurban,Y
LP003988,Male,Yes,0,Not Graduate,No,3922,2809.0,193.0,360.0,1.0,Rural,N
LP003989,Male,Yes,2,Not Graduate,No,1991,2126.0,163.0,480.0,1.0,Urban,Y
LP003990,Male,No,0,Graduate,No,4114,0.0,49.0,360.0,1.0,Urban,Y
